Name,ID,Has Block,Mod,Class
harvestcraft:pastaItem,5054,false,harvestcraft,net.minecraft.item.Item
harvestcraft:heavycreamItem,5055,false,harvestcraft,net.minecraft.item.Item
harvestcraft:butterItem,5056,false,harvestcraft,net.minecraft.item.Item
harvestcraft:cheeseItem,5057,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:icecreamItem,5058,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grilledcheeseItem,5059,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:applejuiceItem,5060,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:applesauceItem,5061,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:applepieItem,5062,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:caramelappleItem,5063,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pumpkinbreadItem,5064,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:roastedpumpkinseedsItem,5065,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pumpkinsoupItem,5066,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:melonjuiceItem,5067,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:melonsmoothieItem,5068,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:carrotjuiceItem,5069,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:carrotcakeItem,5070,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:carrotsoupItem,5071,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:glazedcarrotsItem,5072,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:butteredpotatoItem,5073,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:loadedbakedpotatoItem,5074,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mashedpotatoesItem,5075,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:potatosaladItem,5076,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:potatosoupItem,5077,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:friesItem,5078,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grilledmushroomItem,5079,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:stuffedmushroomItem,5080,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chickensandwichItem,5081,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chickennoodlesoupItem,5082,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chickenpotpieItem,5083,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:breadedporkchopItem,5084,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:hotdogItem,5085,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bakedhamItem,5086,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:hamburgerItem,5087,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cheeseburgerItem,5088,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:baconcheeseburgerItem,5089,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:potroastItem,5090,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fishsandwichItem,5091,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fishsticksItem,5092,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fishandchipsItem,5093,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mayoItem,5094,false,harvestcraft,net.minecraft.item.Item
harvestcraft:friedeggItem,5095,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:scrambledeggItem,5096,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:boiledeggItem,5097,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:eggsaladItem,5098,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:caramelItem,5099,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:taffyItem,5100,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:spidereyesoupItem,5101,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:zombiejerkyItem,5102,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cocoapowderItem,5103,false,harvestcraft,net.minecraft.item.Item
harvestcraft:chocolatebarItem,5104,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:hotchocolateItem,5105,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:chocolateicecreamItem,5106,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:vegetablesoupItem,5107,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:stockItem,5108,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fruitsaladItem,5109,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:spagettiItem,5110,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:spagettiandmeatballsItem,5111,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:tomatosoupItem,5112,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:ketchupItem,5113,false,harvestcraft,net.minecraft.item.Item
harvestcraft:chickenparmasanItem,5114,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pizzaItem,5115,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:springsaladItem,5116,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:porklettucewrapItem,5117,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fishlettucewrapItem,5118,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bltItem,5119,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:leafychickensandwichItem,5120,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:leafyfishsandwichItem,5121,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:deluxecheeseburgerItem,5122,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:delightedmealItem,5123,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:onionsoupItem,5124,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:potatocakesItem,5125,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:hashItem,5126,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:braisedonionsItem,5127,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:heartybreakfastItem,5128,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cornonthecobItem,5129,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cornmealItem,5130,false,harvestcraft,net.minecraft.item.Item
harvestcraft:cornbreadItem,5131,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:tortillaItem,5132,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:nachoesItem,5133,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:tacoItem,5134,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fishtacoItem,5135,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:creamedcornItem,5136,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberrysmoothieItem,5137,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberrypieItem,5138,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberrysaladItem,5139,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberryjuiceItem,5140,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:chocolatestrawberryItem,5141,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peanutbutterItem,5142,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:trailmixItem,5143,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pbandjItem,5144,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peanutbuttercookiesItem,5145,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grapejuiceItem,5146,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:vinegarItem,5147,false,harvestcraft,net.minecraft.item.Item
harvestcraft:grapejellyItem,5148,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grapesaladItem,5149,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raisincookiesItem,5150,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:picklesItem,5151,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cucumbersaladItem,5152,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cucumbersoupItem,5153,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:vegetarianlettucewrapItem,5154,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:marinatedcucumbersItem,5155,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:ricesoupItem,5156,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:friedriceItem,5157,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mushroomrisottoItem,5158,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:curryItem,5159,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:rainbowcurryItem,5160,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:refriedbeansItem,5161,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bakedbeansItem,5162,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beansandriceItem,5163,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chiliItem,5164,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beanburritoItem,5165,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:stuffedpepperItem,5166,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:veggiestirfryItem,5167,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grilledskewersItem,5168,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:supremepizzaItem,5169,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:omeletItem,5170,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:hotwingsItem,5171,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chilipoppersItem,5172,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:extremechiliItem,5173,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chilichocolateItem,5174,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonaideItem,5175,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:lemonbarItem,5176,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fishdinnerItem,5177,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonsmoothieItem,5178,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonmeringueItem,5179,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:candiedlemonItem,5180,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonchickenItem,5181,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberrysmoothieItem,5182,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:blueberrypieItem,5183,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberrymuffinItem,5184,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberryjuiceItem,5185,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pancakesItem,5186,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberrypancakesItem,5187,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherryjuiceItem,5188,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:cherrypieItem,5189,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatecherryItem,5190,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherrysmoothieItem,5191,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:cheesecakeItem,5192,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:cherrycheesecakeItem,5193,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:stuffedeggplantItem,5194,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:eggplantparmItem,5195,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberryicedteaItem,5196,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:chaiteaItem,5197,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:espressoItem,5198,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:coffeeconlecheItem,5199,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:mochaicecreamItem,5200,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pickledbeetsItem,5201,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beetsaladItem,5202,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beetsoupItem,5203,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bakedbeetsItem,5204,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:broccolimacItem,5205,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:broccolindipItem,5206,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:creamedbroccolisoupItem,5207,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sweetpotatopieItem,5208,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:candiedsweetpotatoesItem,5209,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mashedsweetpotatoesItem,5210,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:steamedpeasItem,5211,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:splitpeasoupItem,5212,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pineappleupsidedowncakeItem,5213,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:pineapplehamItem,5214,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pineappleyogurtItem,5215,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:turnipsoupItem,5216,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:roastedrootveggiemedleyItem,5217,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bakedturnipsItem,5218,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gingerbreadItem,5219,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gingersnapsItem,5220,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:candiedgingerItem,5221,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mustardItem,5222,false,harvestcraft,net.minecraft.item.Item
harvestcraft:softpretzelandmustardItem,5223,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:spicymustardporkItem,5224,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:spicygreensItem,5225,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:garlicbreadItem,5226,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:garlicmashedpotatoesItem,5227,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:garlicchickenItem,5228,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:summerradishsaladItem,5229,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:summersquashwithradishItem,5230,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:celeryandpeanutbutterItem,5231,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chickencelerycasseroleItem,5232,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peasandceleryItem,5233,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:celerysoupItem,5234,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:zucchinibreadItem,5235,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:zucchinifriesItem,5236,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:zestyzucchiniItem,5237,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:zucchinibakeItem,5238,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:asparagusquicheItem,5239,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:asparagussoupItem,5240,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:walnutraisinbreadItem,5241,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:candiedwalnutsItem,5242,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:brownieItem,5243,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:papayajuiceItem,5244,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:papayasmoothieItem,5245,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:papayayogurtItem,5246,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:starfruitjuiceItem,5247,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:starfruitsmoothieItem,5248,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:starfruityogurtItem,5249,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:guacamoleItem,5250,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:creamofavocadosoupItem,5251,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:avocadoburritoItem,5252,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:poachedpearItem,5253,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fruitcrumbleItem,5254,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pearyogurtItem,5255,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:plumyogurtItem,5256,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bananasplitItem,5257,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:banananutbreadItem,5258,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bananasmoothieItem,5259,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:bananayogurtItem,5260,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:coconutmilkItem,5261,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:chickencurryItem,5262,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:coconutshrimpItem,5263,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:coconutyogurtItem,5264,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:orangejuiceItem,5265,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:orangechickenItem,5266,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:orangesmoothieItem,5267,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:orangeyogurtItem,5268,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachjuiceItem,5269,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:peachcobblerItem,5270,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachsmoothieItem,5271,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachyogurtItem,5272,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limejuiceItem,5273,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:keylimepieItem,5274,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limesmoothieItem,5275,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:limeyogurtItem,5276,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mangojuiceItem,5277,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:mangosmoothieItem,5278,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:mangoyogurtItem,5279,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pomegranatejuiceItem,5280,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pomegranatesmoothieItem,5281,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pomegranateyogurtItem,5282,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:vanillayogurtItem,5283,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cinnamonrollItem,5284,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:frenchtoastItem,5285,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:marshmellowsItem,5286,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:donutItem,5287,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatedonutItem,5288,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:powdereddonutItem,5289,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:jellydonutItem,5290,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:frosteddonutItem,5291,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cactussoupItem,5292,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:wafflesItem,5293,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:seedsoupItem,5294,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:softpretzelItem,5295,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:jellybeansItem,5296,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:biscuitItem,5297,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:creamcookieItem,5298,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:jaffaItem,5299,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:friedchickenItem,5300,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatesprinklecakeItem,5301,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:redvelvetcakeItem,5302,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:footlongItem,5303,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberryyogurtItem,5304,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonyogurtItem,5305,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherryyogurtItem,5306,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberryyogurtItem,5307,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grapeyogurtItem,5308,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolateyogurtItem,5309,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberryjuiceItem,5310,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:blackberrycobblerItem,5311,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberrysmoothieItem,5312,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:blackberryyogurtItem,5313,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatemilkItem,5314,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pumpkinyogurtItem,5315,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberryjuiceItem,5316,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:raspberrypieItem,5317,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberrysmoothieItem,5318,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:raspberryyogurtItem,5319,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cinnamonsugardonutItem,5320,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:melonyogurtItem,5321,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:kiwijuiceItem,5322,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:kiwismoothieItem,5323,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:kiwiyogurtItem,5324,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:plainyogurtItem,5325,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:appleyogurtItem,5326,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:saltedsunflowerseedsItem,5327,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sunflowerwheatrollsItem,5328,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sunflowerbroccolisaladItem,5329,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberryjuiceItem,5330,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:cranberrysauceItem,5331,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberrybarItem,5332,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peppermintItem,5333,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cactusfruitjuiceItem,5334,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:blackpepperItem,5335,false,harvestcraft,net.minecraft.item.Item
harvestcraft:groundcinnamonItem,5336,false,harvestcraft,net.minecraft.item.Item
harvestcraft:groundnutmegItem,5337,false,harvestcraft,net.minecraft.item.Item
harvestcraft:oliveoilItem,5338,false,harvestcraft,net.minecraft.item.Item
harvestcraft:baklavaItem,5339,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gummybearsItem,5340,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:baconmushroomburgerItem,5341,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fruitpunchItem,5342,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:meatystewItem,5343,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mixedsaladItem,5344,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pinacoladaItem,5345,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:saladdressingItem,5346,false,harvestcraft,net.minecraft.item.Item
harvestcraft:shepardspieItem,5347,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:eggnogItem,5348,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:custardItem,5349,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sushiItem,5350,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gardensoupItem,5351,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:applejellyItem,5352,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:applejellysandwichItem,5353,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberryjellyItem,5354,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberryjellysandwichItem,5355,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberryjellyItem,5356,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberryjellysandwichItem,5357,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherryjellyItem,5358,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherryjellysandwichItem,5359,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberryjellyItem,5360,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberryjellysandwichItem,5361,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:kiwijellyItem,5362,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:kiwijellysandwichItem,5363,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonjellyItem,5364,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonjellysandwichItem,5365,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limejellyItem,5366,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limejellysandwichItem,5367,false,harvestcraft,net.minecraft.item.ItemFood
